道具组id	道具id	道具名称	道具数量	道具权重	需求货币类型	需求货币数量
10004	61000007	琥珀晶石	3	10	1	30
10004	61000007	琥珀晶石	5	10	1	50
10004	61000007	琥珀晶石	10	10	1	100
10004	61000007	琥珀晶石	15	10	1	150
10004	61000007	琥珀晶石	20	10	1	200
10004	61000008	烈焰石	1	10	1	10
10004	61000008	烈焰石	3	10	1	30
10004	61000008	烈焰石	5	10	1	50
10004	61000008	烈焰石	10	10	1	100
10004	61000008	烈焰石	15	10	1	150
10004	61000008	烈焰石	20	10	1	200
10004	62000001	火精华	1	10	1	30
10004	62000001	火精华	3	10	1	90
10004	62000001	火精华	5	10	1	150
10004	62000001	火精华	10	10	1	300
10004	62000001	火精华	15	10	1	450
10004	62000001	火精华	20	10	1	600
10004	62000002	魔法师印章	1	10	1	30
10004	62000002	魔法师印章	3	10	1	90
10004	62000002	魔法师印章	5	10	1	150
10004	62000002	魔法师印章	10	10	1	300
10004	62000002	魔法师印章	15	10	1	450
10004	62000002	魔法师印章	20	10	1	600
10004	62000003	魔法溶解剂	1	10	1	30
10004	62000003	魔法溶解剂	3	10	1	90
10004	62000003	魔法溶解剂	5	10	1	150
10004	62000003	魔法溶解剂	10	10	1	300
10004	62000003	魔法溶解剂	15	10	1	450
10004	62000003	魔法溶解剂	20	10	1	600
10004	62000004	蓝白晶	1	10	1	30
10004	62000004	蓝白晶	3	10	1	90
10004	62000004	蓝白晶	5	10	1	150
10004	62000004	蓝白晶	10	10	1	300
10004	62000004	蓝白晶	15	10	1	450
10004	62000004	蓝白晶	20	10	1	600
10004	62000005	岩之气息	1	10	1	30
10004	62000005	岩之气息	3	10	1	90
10004	62000005	岩之气息	5	10	1	150
10004	62000005	岩之气息	10	10	1	300
10004	62000005	岩之气息	15	10	1	450
10004	62000005	岩之气息	20	10	1	600
10004	62000006	岩之精魄	1	10	1	30
10004	62000006	岩之精魄	3	10	1	90
10004	62000006	岩之精魄	5	10	1	150
10004	62000006	岩之精魄	10	10	1	300
10004	62000006	岩之精魄	15	10	1	450
10004	62000006	岩之精魄	20	10	1	600
10004	62000007	流地徽章	1	10	1	30
10004	62000007	流地徽章	3	10	1	90
10004	62000007	流地徽章	5	10	1	150
10004	62000007	流地徽章	10	10	1	300
10004	62000007	流地徽章	15	10	1	450
10004	62000007	流地徽章	20	10	1	600
10004	62000008	剔髓龙脊	1	10	1	30
10004	62000008	剔髓龙脊	3	10	1	90
10004	62000008	剔髓龙脊	5	10	1	150
10004	62000008	剔髓龙脊	10	10	1	300
10004	62000008	剔髓龙脊	15	10	1	450
10004	62000008	剔髓龙脊	20	10	1	600
10004	62000009	浪人的勇气	1	10	1	30
10004	62000009	浪人的勇气	3	10	1	90
10004	62000009	浪人的勇气	5	10	1	150
10004	62000009	浪人的勇气	10	10	1	300
10004	62000009	浪人的勇气	15	10	1	450
10004	62000009	浪人的勇气	20	10	1	600
10004	62000010	术愿之心	1	10	1	30
10004	62000010	术愿之心	3	10	1	90
10004	62000010	术愿之心	5	10	1	150
10004	62000010	术愿之心	10	10	1	300
10004	62000010	术愿之心	15	10	1	450
10004	62000010	术愿之心	20	10	1	600
10004	64000001	红袍碎片	1	10	1	50
10004	64000001	红袍碎片	3	10	1	150
10004	64000001	红袍碎片	5	10	1	250
10004	64000001	红袍碎片	10	10	1	500
10004	64000001	红袍碎片	15	10	1	750
10004	64000001	红袍碎片	20	10	1	1000
10004	64000002	时之沙	1	10	1	50
10004	64000002	时之沙	3	10	1	150
10004	64000002	时之沙	5	10	1	250
10004	64000002	时之沙	10	10	1	500
10004	64000002	时之沙	15	10	1	750
10004	64000002	时之沙	20	10	1	1000
10004	64000003	寒冰石	1	10	1	50
10004	64000003	寒冰石	3	10	1	150
10004	64000003	寒冰石	5	10	1	250
10004	64000003	寒冰石	10	10	1	500
10004	64000003	寒冰石	15	10	1	750
10004	64000003	寒冰石	20	10	1	1000
10004	64000004	落日岩浆	1	10	1	50
10004	64000004	落日岩浆	3	10	1	150
10004	64000004	落日岩浆	5	10	1	250
10004	64000004	落日岩浆	10	10	1	500
10004	64000004	落日岩浆	15	10	1	750
10004	64000004	落日岩浆	20	10	1	1000
10004	64000005	水晶矿脉	1	10	1	50
10004	64000005	水晶矿脉	3	10	1	150
10004	64000005	水晶矿脉	5	10	1	250
10004	64000005	水晶矿脉	10	10	1	500
10004	64000005	水晶矿脉	15	10	1	750
10004	64000005	水晶矿脉	20	10	1	1000
10004	64000006	有毒泥浆	1	10	1	50
10004	64000006	有毒泥浆	3	10	1	150
10004	64000006	有毒泥浆	5	10	1	250
10004	64000006	有毒泥浆	10	10	1	500
10004	64000006	有毒泥浆	15	10	1	750
10004	64000006	有毒泥浆	20	10	1	1000
10004	64000007	海洋珍珠	1	10	1	50
10004	64000007	海洋珍珠	3	10	1	150
10004	64000007	海洋珍珠	5	10	1	250
10004	64000007	海洋珍珠	10	10	1	500
10004	64000007	海洋珍珠	15	10	1	750
10004	64000007	海洋珍珠	20	10	1	1000
10004	64000008	龙骨碎片	1	10	1	50
10004	64000008	龙骨碎片	3	10	1	150
10004	64000008	龙骨碎片	5	10	1	250
10004	64000008	龙骨碎片	10	10	1	500
10004	64000008	龙骨碎片	15	10	1	750
10004	64000008	龙骨碎片	20	10	1	1000
10004	64000009	刀锋碎片	1	10	1	50
10004	64000009	刀锋碎片	3	10	1	150
10004	64000009	刀锋碎片	5	10	1	250
10004	64000009	刀锋碎片	10	10	1	500
10004	64000009	刀锋碎片	15	10	1	750
10004	64000009	刀锋碎片	20	10	1	1000
10004	64000010	戈壁石	1	10	1	50
10004	64000010	戈壁石	3	10	1	150
10004	64000010	戈壁石	5	10	1	250
10004	64000010	戈壁石	10	10	1	500
10004	64000010	戈壁石	15	10	1	750
10004	64000010	戈壁石	20	10	1	1000
10004	64000011	燃烧心脏	1	10	1	50
10004	64000011	燃烧心脏	3	10	1	150
10004	64000011	燃烧心脏	5	10	1	250
10004	64000011	燃烧心脏	10	10	1	500
10004	64000011	燃烧心脏	15	10	1	750
10004	64000011	燃烧心脏	20	10	1	1000
10004	64000012	龙人鳞片	1	10	1	50
10004	64000012	龙人鳞片	3	10	1	150
10004	64000012	龙人鳞片	5	10	1	250
10004	64000012	龙人鳞片	10	10	1	500
10004	64000012	龙人鳞片	15	10	1	750
10004	64000012	龙人鳞片	20	10	1	1000
10004	60000001	暗夜猫眼石	1	10	0	2000
10004	60000001	暗夜猫眼石	3	10	0	6000
10004	60000001	暗夜猫眼石	5	10	0	10000
10004	60000001	暗夜猫眼石	10	10	0	20000
10004	60000001	暗夜猫眼石	15	10	0	30000
10004	60000001	暗夜猫眼石	20	10	0	40000
10004	60000002	骷髅骨灰	1	10	0	2000
10004	60000002	骷髅骨灰	3	10	0	6000
10004	60000002	骷髅骨灰	5	10	0	10000
10004	60000002	骷髅骨灰	10	10	0	20000
10004	60000002	骷髅骨灰	15	10	0	30000
10004	60000002	骷髅骨灰	20	10	0	40000
10004	60000003	秘银碎屑	1	10	0	2000
10004	60000003	秘银碎屑	3	10	0	6000
10004	60000003	秘银碎屑	5	10	0	10000
10004	60000003	秘银碎屑	10	10	0	20000
10004	60000003	秘银碎屑	15	10	0	30000
10004	60000003	秘银碎屑	20	10	0	40000
10004	60000004	冰霜残迹	1	10	0	2000
10004	60000004	冰霜残迹	3	10	0	6000
10004	60000004	冰霜残迹	5	10	0	10000
10004	60000004	冰霜残迹	10	10	0	20000
10004	60000004	冰霜残迹	15	10	0	30000
10004	60000004	冰霜残迹	20	10	0	40000
10004	60000005	骷髅法师手骨	1	10	0	2000
10004	60000005	骷髅法师手骨	3	10	0	6000
10004	60000005	骷髅法师手骨	5	10	0	10000
10004	60000005	骷髅法师手骨	10	10	0	20000
10004	60000005	骷髅法师手骨	15	10	0	30000
10004	60000005	骷髅法师手骨	20	10	0	40000
10004	60000006	腐骨羊骨椎	1	10	0	2000
10004	60000006	腐骨羊骨椎	3	10	0	6000
10004	60000006	腐骨羊骨椎	5	10	0	10000
10004	60000006	腐骨羊骨椎	10	10	0	20000
10004	60000006	腐骨羊骨椎	15	10	0	30000
10004	60000006	腐骨羊骨椎	20	10	0	40000
10004	61000001	白巫女泪痕	1	10	0	10000
10004	61000001	白巫女泪痕	3	10	0	30000
10004	61000001	白巫女泪痕	5	10	0	50000
10004	61000001	白巫女泪痕	10	10	0	100000
10004	61000001	白巫女泪痕	15	10	0	150000
10004	61000001	白巫女泪痕	20	10	0	200000
10004	61000002	赤蝎尾针	1	10	0	10000
10004	61000002	赤蝎尾针	3	10	0	30000
10004	61000002	赤蝎尾针	5	10	0	50000
10004	61000002	赤蝎尾针	10	10	0	100000
10004	61000002	赤蝎尾针	15	10	0	150000
10004	61000002	赤蝎尾针	20	10	0	200000
10004	61000003	猩红毒针	1	10	0	10000
10004	61000003	猩红毒针	3	10	0	30000
10004	61000003	猩红毒针	5	10	0	50000
10004	61000003	猩红毒针	10	10	0	100000
10004	61000003	猩红毒针	15	10	0	150000
10004	61000003	猩红毒针	20	10	0	200000
10004	61000004	赤影元素	1	10	0	10000
10004	61000004	赤影元素	3	10	0	30000
10004	61000004	赤影元素	5	10	0	50000
10004	61000004	赤影元素	10	10	0	100000
10004	61000004	赤影元素	15	10	0	150000
10004	61000004	赤影元素	20	10	0	200000
10004	61000005	磨砂石	1	10	0	10000
10004	61000005	磨砂石	3	10	0	30000
10004	61000005	磨砂石	5	10	0	50000
10004	61000005	磨砂石	10	10	0	100000
10004	61000005	磨砂石	15	10	0	150000
10004	61000005	磨砂石	20	10	0	200000
10004	61000006	沙蚕丝	1	10	0	10000
10004	61000006	沙蚕丝	3	10	0	30000
10004	61000006	沙蚕丝	5	10	0	50000
10004	61000006	沙蚕丝	10	10	0	100000
10004	61000006	沙蚕丝	15	10	0	150000
10004	61000006	沙蚕丝	20	10	0	200000
10004	61000007	琥珀晶石	1	10	0	10000
10004	61000007	琥珀晶石	3	10	0	30000
10004	61000007	琥珀晶石	5	10	0	50000
10004	61000007	琥珀晶石	10	10	0	100000
10004	61000007	琥珀晶石	15	10	0	150000
10004	61000007	琥珀晶石	20	10	0	200000
10004	61000008	烈焰石	1	10	0	10000
10004	61000008	烈焰石	3	10	0	30000
10004	61000008	烈焰石	5	10	0	50000
10004	61000008	烈焰石	10	10	0	100000
10004	61000008	烈焰石	15	10	0	150000
10004	61000008	烈焰石	20	10	0	200000
10004	62000001	火精华	1	10	0	30000
10004	62000001	火精华	3	10	0	90000
10004	62000001	火精华	5	10	0	150000
10004	62000001	火精华	10	10	0	300000
10004	62000001	火精华	15	10	0	450000
10004	62000001	火精华	20	10	0	600000
10004	62000002	魔法师印章	1	10	0	30000
10004	62000002	魔法师印章	3	10	0	90000
10004	62000002	魔法师印章	5	10	0	150000
10004	62000002	魔法师印章	10	10	0	300000
10004	62000002	魔法师印章	15	10	0	450000
10004	62000002	魔法师印章	20	10	0	600000
10004	62000003	魔法溶解剂	1	10	0	30000
10004	62000003	魔法溶解剂	3	10	0	90000
10004	62000003	魔法溶解剂	5	10	0	150000
10004	62000003	魔法溶解剂	10	10	0	300000
10004	62000003	魔法溶解剂	15	10	0	450000
10004	62000003	魔法溶解剂	20	10	0	600000
10004	62000004	蓝白晶	1	10	0	30000
10004	62000004	蓝白晶	3	10	0	90000
10004	62000004	蓝白晶	5	10	0	150000
10004	62000004	蓝白晶	10	10	0	300000
10004	62000004	蓝白晶	15	10	0	450000
10004	62000004	蓝白晶	20	10	0	600000
10004	62000005	岩之气息	1	10	0	30000
10004	62000005	岩之气息	3	10	0	90000
10004	62000005	岩之气息	5	10	0	150000
10004	62000005	岩之气息	10	10	0	300000
10004	62000005	岩之气息	15	10	0	450000
10004	62000005	岩之气息	20	10	0	600000
10004	62000006	岩之精魄	1	10	0	30000
10004	62000006	岩之精魄	3	10	0	90000
10004	62000006	岩之精魄	5	10	0	150000
10004	62000006	岩之精魄	10	10	0	300000
10004	62000006	岩之精魄	15	10	0	450000
10004	62000006	岩之精魄	20	10	0	600000
10004	62000007	流地徽章	1	10	0	30000
10004	62000007	流地徽章	3	10	0	90000
10004	62000007	流地徽章	5	10	0	150000
10004	62000007	流地徽章	10	10	0	300000
10004	62000007	流地徽章	15	10	0	450000
10004	62000007	流地徽章	20	10	0	600000
10004	62000008	剔髓龙脊	1	10	0	30000
10004	62000008	剔髓龙脊	3	10	0	90000
10004	62000008	剔髓龙脊	5	10	0	150000
10004	62000008	剔髓龙脊	10	10	0	300000
10004	62000008	剔髓龙脊	15	10	0	450000
10004	62000008	剔髓龙脊	20	10	0	600000
10004	62000009	浪人的勇气	1	10	0	30000
10004	62000009	浪人的勇气	3	10	0	90000
10004	62000009	浪人的勇气	5	10	0	150000
10004	62000009	浪人的勇气	10	10	0	300000
10004	62000009	浪人的勇气	15	10	0	450000
10004	62000009	浪人的勇气	20	10	0	600000
10004	62000010	术愿之心	1	10	0	30000
10004	62000010	术愿之心	3	10	0	90000
10004	62000010	术愿之心	5	10	0	150000
10004	62000010	术愿之心	10	10	0	300000
10004	62000010	术愿之心	15	10	0	450000
10004	62000010	术愿之心	20	10	0	600000
10004	64000001	红袍碎片	1	10	0	50000
10004	64000001	红袍碎片	3	10	0	150000
10004	64000001	红袍碎片	5	10	0	250000
10004	64000001	红袍碎片	10	10	0	500000
10004	64000001	红袍碎片	15	10	0	750000
10004	64000001	红袍碎片	20	10	0	1000000
10004	64000002	时之沙	1	10	0	50000
10004	64000002	时之沙	3	10	0	150000
10004	64000002	时之沙	5	10	0	250000
10004	64000002	时之沙	10	10	0	500000
10004	64000002	时之沙	15	10	0	750000
10004	64000002	时之沙	20	10	0	1000000
10004	64000003	寒冰石	1	10	0	50000
10004	64000003	寒冰石	3	10	0	150000
10004	64000003	寒冰石	5	10	0	250000
10004	64000003	寒冰石	10	10	0	500000
10004	64000003	寒冰石	15	10	0	750000
10004	64000003	寒冰石	20	10	0	1000000
10004	64000004	落日岩浆	1	10	0	50000
10004	64000004	落日岩浆	3	10	0	150000
10004	64000004	落日岩浆	5	10	0	250000
10004	64000004	落日岩浆	10	10	0	500000
10004	64000004	落日岩浆	15	10	0	750000
10004	64000004	落日岩浆	20	10	0	1000000
10004	64000005	水晶矿脉	1	10	0	50000
10004	64000005	水晶矿脉	3	10	0	150000
10004	64000005	水晶矿脉	5	10	0	250000
10004	64000005	水晶矿脉	10	10	0	500000
10004	64000005	水晶矿脉	15	10	0	750000
10004	64000005	水晶矿脉	20	10	0	1000000
10004	64000006	有毒泥浆	1	10	0	50000
10004	64000006	有毒泥浆	3	10	0	150000
10004	64000006	有毒泥浆	5	10	0	250000
10004	64000006	有毒泥浆	10	10	0	500000
10004	64000006	有毒泥浆	15	10	0	750000
10004	64000006	有毒泥浆	20	10	0	1000000
10004	64000007	海洋珍珠	1	10	0	50000
10004	64000007	海洋珍珠	3	10	0	150000
10004	64000007	海洋珍珠	5	10	0	250000
10004	64000007	海洋珍珠	10	10	0	500000
10004	64000007	海洋珍珠	15	10	0	750000
10004	64000007	海洋珍珠	20	10	0	1000000
10004	64000008	龙骨碎片	1	10	0	50000
10004	64000008	龙骨碎片	3	10	0	150000
10004	64000008	龙骨碎片	5	10	0	250000
10004	64000008	龙骨碎片	10	10	0	500000
10004	64000008	龙骨碎片	15	10	0	750000
10004	64000008	龙骨碎片	20	10	0	1000000
10004	64000009	刀锋碎片	1	10	0	50000
10004	64000009	刀锋碎片	3	10	0	150000
10004	64000009	刀锋碎片	5	10	0	250000
10004	64000009	刀锋碎片	10	10	0	500000
10004	64000009	刀锋碎片	15	10	0	750000
10004	64000009	刀锋碎片	20	10	0	1000000
10004	64000010	戈壁石	1	10	0	50000
10004	64000010	戈壁石	3	10	0	150000
10004	64000010	戈壁石	5	10	0	250000
10004	64000010	戈壁石	10	10	0	500000
10004	64000010	戈壁石	15	10	0	750000
10004	64000010	戈壁石	20	10	0	1000000
10004	64000011	燃烧心脏	1	10	0	50000
10004	64000011	燃烧心脏	3	10	0	150000
10004	64000011	燃烧心脏	5	10	0	250000
10004	64000011	燃烧心脏	10	10	0	500000
10004	64000011	燃烧心脏	15	10	0	750000
10004	64000011	燃烧心脏	20	10	0	1000000
10004	64000012	龙人鳞片	1	10	0	50000
10004	64000012	龙人鳞片	3	10	0	150000
10004	64000012	龙人鳞片	5	10	0	250000
10004	64000012	龙人鳞片	10	10	0	500000
10004	64000012	龙人鳞片	15	10	0	750000
10004	64000012	龙人鳞片	20	10	0	1000000
10005	60000001	暗夜猫眼石	1	10	1	2
10005	60000001	暗夜猫眼石	3	10	1	6
10005	60000001	暗夜猫眼石	5	10	1	10
10005	60000001	暗夜猫眼石	10	10	1	20
10005	60000001	暗夜猫眼石	15	10	1	30
10005	60000001	暗夜猫眼石	20	10	1	40
10005	60000002	骷髅骨灰	1	10	1	2
10005	60000002	骷髅骨灰	3	10	1	6
10005	60000002	骷髅骨灰	5	10	1	10
10005	60000002	骷髅骨灰	10	10	1	20
10005	60000002	骷髅骨灰	15	10	1	30
10005	60000002	骷髅骨灰	20	10	1	40
10005	60000003	秘银碎屑	1	10	1	2
10005	60000003	秘银碎屑	3	10	1	6
10005	60000003	秘银碎屑	5	10	1	10
10005	60000003	秘银碎屑	10	10	1	20
10005	60000003	秘银碎屑	15	10	1	30
10005	60000003	秘银碎屑	20	10	1	40
10005	60000004	冰霜残迹	1	10	1	2
10005	60000004	冰霜残迹	3	10	1	6
10005	60000004	冰霜残迹	5	10	1	10
10005	60000004	冰霜残迹	10	10	1	20
10005	60000004	冰霜残迹	15	10	1	30
10005	60000004	冰霜残迹	20	10	1	40
10005	60000005	骷髅法师手骨	1	10	1	2
10005	60000005	骷髅法师手骨	3	10	1	6
10005	60000005	骷髅法师手骨	5	10	1	10
10005	60000005	骷髅法师手骨	10	10	1	20
10005	60000005	骷髅法师手骨	15	10	1	30
10005	60000005	骷髅法师手骨	20	10	1	40
10005	60000006	腐骨羊骨椎	1	10	1	2
10005	60000006	腐骨羊骨椎	3	10	1	6
10005	60000006	腐骨羊骨椎	5	10	1	10
10005	60000006	腐骨羊骨椎	10	10	1	20
10005	60000006	腐骨羊骨椎	15	10	1	30
10005	60000006	腐骨羊骨椎	20	10	1	40
10005	61000001	白巫女泪痕	1	10	1	10
10005	61000001	白巫女泪痕	3	10	1	30
10005	61000001	白巫女泪痕	5	10	1	50
10005	61000001	白巫女泪痕	10	10	1	100
10005	61000001	白巫女泪痕	15	10	1	150
10005	61000001	白巫女泪痕	20	10	1	200
10005	61000002	赤蝎尾针	1	10	1	10
10005	61000002	赤蝎尾针	3	10	1	30
10005	61000002	赤蝎尾针	5	10	1	50
10005	61000002	赤蝎尾针	10	10	1	100
10005	61000002	赤蝎尾针	15	10	1	150
10005	61000002	赤蝎尾针	20	10	1	200
10005	61000003	猩红毒针	1	10	1	10
10005	61000003	猩红毒针	3	10	1	30
10005	61000003	猩红毒针	5	10	1	50
10005	61000003	猩红毒针	10	10	1	100
10005	61000003	猩红毒针	15	10	1	150
10005	61000003	猩红毒针	20	10	1	200
10005	61000004	赤影元素	1	10	1	10
10005	61000004	赤影元素	3	10	1	30
10005	61000004	赤影元素	5	10	1	50
10005	61000004	赤影元素	10	10	1	100
10005	61000004	赤影元素	15	10	1	150
10005	61000004	赤影元素	20	10	1	200
10005	61000005	磨砂石	1	10	1	10
10005	61000005	磨砂石	3	10	1	30
10005	61000005	磨砂石	5	10	1	50
10005	61000005	磨砂石	10	10	1	100
10005	61000005	磨砂石	15	10	1	150
10005	61000005	磨砂石	20	10	1	200
10005	61000006	沙蚕丝	1	10	1	10
10005	61000006	沙蚕丝	3	10	1	30
10005	61000006	沙蚕丝	5	10	1	50
10005	61000006	沙蚕丝	10	10	1	100
10005	61000006	沙蚕丝	15	10	1	150
10005	61000006	沙蚕丝	20	10	1	200
10005	61000007	琥珀晶石	1	10	1	10
10005	61000007	琥珀晶石	3	10	1	30
10005	61000007	琥珀晶石	5	10	1	50
10005	61000007	琥珀晶石	10	10	1	100
10005	61000007	琥珀晶石	15	10	1	150
10005	61000007	琥珀晶石	20	10	1	200
10005	61000008	烈焰石	1	10	1	10
10005	61000008	烈焰石	3	10	1	30
10005	61000008	烈焰石	5	10	1	50
10005	61000008	烈焰石	10	10	1	100
10005	61000008	烈焰石	15	10	1	150
10005	61000008	烈焰石	20	10	1	200
10005	62000001	火精华	1	10	1	30
10005	62000001	火精华	3	10	1	90
10005	62000001	火精华	5	10	1	150
10005	62000001	火精华	10	10	1	300
10005	62000001	火精华	15	10	1	450
10005	62000001	火精华	20	10	1	600
10005	62000002	魔法师印章	1	10	1	30
10005	62000002	魔法师印章	3	10	1	90
10005	62000002	魔法师印章	5	10	1	150
10005	62000002	魔法师印章	10	10	1	300
10005	62000002	魔法师印章	15	10	1	450
10005	62000002	魔法师印章	20	10	1	600
10005	62000003	魔法溶解剂	1	10	1	30
10005	62000003	魔法溶解剂	3	10	1	90
10005	62000003	魔法溶解剂	5	10	1	150
10005	62000003	魔法溶解剂	10	10	1	300
10005	62000003	魔法溶解剂	15	10	1	450
10005	62000003	魔法溶解剂	20	10	1	600
10005	62000004	蓝白晶	1	10	1	30
10005	62000004	蓝白晶	3	10	1	90
10005	62000004	蓝白晶	5	10	1	150
10005	62000004	蓝白晶	10	10	1	300
10005	62000004	蓝白晶	15	10	1	450
10005	62000004	蓝白晶	20	10	1	600
10005	62000005	岩之气息	1	10	1	30
10005	62000005	岩之气息	3	10	1	90
10005	62000005	岩之气息	5	10	1	150
10005	62000005	岩之气息	10	10	1	300
10005	62000005	岩之气息	15	10	1	450
10005	62000005	岩之气息	20	10	1	600
10005	62000006	岩之精魄	1	10	1	30
10005	62000006	岩之精魄	3	10	1	90
10005	62000006	岩之精魄	5	10	1	150
10005	62000006	岩之精魄	10	10	1	300
10005	62000006	岩之精魄	15	10	1	450
10005	62000006	岩之精魄	20	10	1	600
10005	62000007	流地徽章	1	10	1	30
10005	62000007	流地徽章	3	10	1	90
10005	62000007	流地徽章	5	10	1	150
10005	62000007	流地徽章	10	10	1	300
10005	62000007	流地徽章	15	10	1	450
10005	62000007	流地徽章	20	10	1	600
10005	62000008	剔髓龙脊	1	10	1	30
10005	62000008	剔髓龙脊	3	10	1	90
10005	62000008	剔髓龙脊	5	10	1	150
10005	62000008	剔髓龙脊	10	10	1	300
10005	62000008	剔髓龙脊	15	10	1	450
10005	62000008	剔髓龙脊	20	10	1	600
10005	62000009	浪人的勇气	1	10	1	30
10005	62000009	浪人的勇气	3	10	1	90
